tweet_id,sentiment,content,label,data_type
1753757868,neutral,revision...what fun...still i have thursday to do basically nothing,1,train
1753757880,happiness,@men you are welcome!,4,train
1753757942,worry,@men why do you think so?,2,train
1753757945,love,@men -url- - that is so cool.,3,train
1753758000,neutral,"here's a link to gregg's performace, it is amazing -url-",1,train
1753758049,worry,"i wonder what you are doing, imagining where you are, there has oceans in between us, but that is not very far. -url-",2,train
1753758113,happiness,finally home crazy party 2nite! thanks @men 4 driving me home!,4,train
1753758120,love,@men i like the sound of a love breeze...sounds beautiful! love the wind on my face,3,train
1753758145,neutral,"@men lol thanks, i really needed a reminder that i am an old hag mom lol",1,train
1753758305,happiness,is very shocked and feeling sick... but happy all the same,4,train
1753758359,neutral,watching john edward cross country,1,train
1753758396,worry,"happy birthday to my little sister gee! in celebration, have an article",2,train
1753758401,love,"hope all the mum's out there had a mother's day with love, close family and friends.",3,train
1753758409,love,happy mother's day ! i feel blessed on this day to have wonderful son who is also my best friend,3,train
1753758421,neutral,@men i just do english with them. half my conversation is in english anyway - fii mushkila ma'a al modem wa al router,1,train
1753758449,happiness,like why the fuck am i still up...maybe because i am drunk as he shall and had a great ti ame tonight...shit was crazy,4,train
1753758504,neutral,@men just got home lng.,1,train
1753758591,happiness,i wish i could choose what bands played trash on june 20th...hmm!! <-empp,4,train
1753758647,neutral,time to play the drums,1,train
1753758665,love,"@men hi hun!! <-empp i really loved your tutorial yday! soo much, it was one of the best tutorials i had watched in a long time! xx",3,train
1753758689,love,just got home and my kitty was by my door waiting for me,3,train
1753758709,neutral,@men by the way...i got d.t,1,train
1753758823,happiness,my rishloves make me smile: @men ...,4,train
1753758841,love,@men : i know i*m late but i did not had internet. so happy bithday to you and pierre!,3,val
1753758972,love,@men i love it,3,train
1753758991,neutral,on the bus... yay six flags,1,train
1753759046,worry,"@men hahahah, i will be using that saying from now on!",2,train
1753759057,love,"@men great day? woman, did you notice <-empu the smile that never disappeared off my face? ha, murray... all cos of you, i owe you",3,train
1753759137,neutral,off to liverpool now!,1,train
1753759155,neutral,sport-day with charlotte,1,train
1753759224,happiness,@men doing very well thank you very much - spending a lot of time behind the pc but with a focus and determination,4,train
1753759318,sadness,@men @men sorry! <-empu i could not help it. it was to try and get if on the trending topics.,0,train
1753759328,happiness,hoedown throwdown- all i can say is... i am getting there!,4,train
1753759375,love,sleeping ; just had to say happy momdukes day,3,train
1753759463,love,@men congrats to howie! i hope you bring little james to germany soon wish you all the best for your family!,3,train
1753759516,neutral,"@men i have not canceled my account yet and i have not logged in since november i think, maybe i should my main was a rogue, lvl73",1,train
1753759546,neutral,"@men is my son - he gets my vote today coz he has grown into a loving, caring 'soul-full' man - who loves his mum",1,train
1753759555,love,@men on another note i totally love this pic of you and your dad...old pic - -url-,3,train
1753759571,neutral,sleep all day then back at work for another 12 hours of psych nursing,1,train
1753759828,neutral,loads of little jobs to do today. going to be playing walking themed music today from brickman,1,train
1753759902,happiness,good morning! driving to work,4,train
1753759955,neutral,getting the jba out,1,train
1753759985,love,"it is like i am living in a dream land. i (always) get what i want. god, thank you for everything. i am so grateful for this lovely life",3,train
1753760131,neutral,"@men yes, you should write an article.",1,train
1753760267,neutral,@men nope... sliverlight is client a side tech,1,train
1753760417,happiness,good morning everybody !! <-empp,4,train
1753760423,happiness,@men chica! two more days! i want the us elle too.,4,train
1753760494,happiness,"@men lmao, i am only joking mate",4,train
1753760511,love,@men finaly <-empu my chance <-empu has came. <-empu . to kill you mwahaha! <-empu ha. not cool. . ha xx,3,train
1753760541,neutral,watching the simpsons,1,train
1753760641,worry,oh. now it does not need updating all of a sudden. ok. will get dressed anyway,2,train
1753760674,happiness,"oh, i have just watched the third episode of jonas, <-empu it is awesome.",4,train
1753772499,neutral,@men i do not see why not,1,train
1753772523,neutral,"@men ... waited for the band before the singapore show, met chris m and got tickets... nothing you do not know!",1,train
1753772640,neutral,"@men hee hee - btw thanks for your linkedin tips - i have still to use them, but thanks in advance",1,train
1753772658,love,@men -url- - loving the jumper,3,train
1753772672,neutral,really good night,1,train
1753772714,happiness,off to have a sumptuous mexican meal!,4,train
1753772803,happiness,@men good to know you had fun,4,train
1753772813,neutral,when spelling is important. -url-,1,train
1753772814,worry,@men i hope you feel better soon,2,train
1753772902,sadness,@men oh sweet! i shall definitely check it out when i get the chance...,0,train
1753772960,neutral,is having carbonara for dinner made by my mum mom,1,val
1753772971,worry,"just as i finish checking all my emails, i get 5 more. because like 5 more people are following me on twitter. hi people following me!",2,train
1753773088,neutral,happy mothers day,1,train
1753773121,love,"happy <-empu b-day <-empu to lina haha, your birthdaypresent to me would be to comment on the new video wink or smirk -url-",3,train
1753773145,love,@men i knew my mom loved flowers and she loves the rieger begonia so... hanging basket seemed perfect,3,train
1753773234,neutral,happy mother's day to all your mom's,1,train
1753773249,worry,cleaning up from yesterdays wild party,2,train
1753773331,neutral,"@men okay cool we can have like, a camool zoo",1,train
1753773393,sadness,if you hit a car ... u should leave a note -url- but yea put whatever u want on the note,0,train
1753773412,neutral,@men thanks ! even though i am just 'mother' of our cat,1,train
1753773523,happiness,early morning golf on a sunny day,4,train
1753773643,happiness,@men aww i love me some charlies we are enjoying some lucky food lol,4,train
1753773749,happiness,could not resist ? -url-,4,train
1753773757,neutral,"@men : yes, that is what i was implying. was a bit too subtle, as usual, i suppose.",1,train
1753773782,love,loved <-empu britain's got talent last night! shaun and greg we are both amazing! we are they hot too...can't say i noticed?!! <-empp,3,train
1753773824,neutral,@men you live in aj me too,1,train
1753773859,happiness,happy mothers day!! <-empp,4,train
1753773906,happiness,"&quot;viewers of my linkedin profiel also viewed barack obama, francisco van jole and erwin blom.&quot; i am in good company.",4,train
1753773941,neutral,"just fyi, there is also turkish star wars rip off here -url-",1,train
1753773956,sadness,"rove live in 3 mins, kinda excited.",0,train
1753774190,happiness,"@men hahaha, it is *massive* compared to the others!! <-empp you are so sweet scenie",4,train
1753774213,love,happy mother's day valk!! <-empu <-empp,3,train
1753774228,neutral,"@men (but they are the awesome quotes, not the corney ones! )p",1,train
1753774245,love,@men thank you! tadi jam 12.30pm,3,train
1753774285,love,@men ask them what they have done with their lives. be annoying human beings? tell your mama happy mother's day!,3,train
1753774298,love,good mornin' everyone . beautiful sunday for all the beautiful moms of ours. had my breakfast with the lady ... let us move on .,3,train
1753774397,worry,i guess she has not the type of songwriter who dreams the great ones.,2,train
1753774438,neutral,"@men yes do not <-empu forget <-empu the koala pics i am pubquizzing tonight in the 11e if you are back in time. sinon, mardi?",1,train
1753774447,love,with aubrey at pearl!! <-empp,3,train
1753774460,happiness,"@men i am ok i guess. talking to - biip - right now, or...on sms. haha well, how are you?",4,train
1753774472,love,la bound!! <-empp,3,train
1753774500,love,so grateful for my amazing family. how blessed am i. happy mothers day everyone,3,train
1753774536,happiness,@men hahahaha...yeah you mess up that crossing and kneeling bit you will get called out...joking,4,train
1753774584,neutral,@men i like that tehe x,1,train
1753774633,happiness,@men somehow i am going to have to figure out how to come to sydney one day,4,train
